Node, Individual, Route,Segment, Travel time, Travel cost, Attention time, Attention cost, Failure rate, Demand
1460,1,0,9,16.9037,13841.1
1646,1,0,9,16.8991,13817.2
1456,1,0,9,16.8913,13778.2
1457,1,0,9,16.8816,13729.8
1461,1,0,9,16.8539,13577.9
2087,1,0,9,16.8441,13530.4
2088,1,0,9,16.8277,13449.8
1644,1,0,9,16.8227,13423.5
2089,1,0,9,16.8031,13316.2
2102,1,0,9,16.8027,13314.2
1662,1,0,9,16.8012,13306.7
1588,1,0,10,17.2179,15463.9,0.0483333,210.815,0.04,11
1473,1,0,10,17.1911,15325.9
1584,1,0,10,17.1859,15299
1585,1,0,10,17.1762,15244.1
1586,1,0,10,17.1622,15164.9
1587,1,0,10,17.1527,15118.5
1582,1,0,10,17.1341,15022.1
1489,1,0,10,17.1333,15018.3
1603,1,0,11,17.3469,16089.5,0.0683333,298.049,0.04,12
1589,1,0,11,17.3246,15968
1590,1,0,11,17.2844,15777.2
1588,1,0,11,17.2662,15674.7
1372,1,0,12,17.6154,17432.3,0.0546667,238.44,0.03,13
1371,1,0,12,17.6084,17396.2
1383,1,0,12,17.5925,17310.7
1382,1,0,12,17.5861,17277.6
1389,1,0,12,17.559,17132.8
1388,1,0,12,17.5506,17086.2
1323,1,0,12,17.5498,17082.4
2072,1,0,12,17.5209,16945.5
1588,1,0,12,17.4882,16771.4
1590,1,0,12,17.466,16651
1589,1,0,12,17.4367,16505
1603,1,0,12,17.4153,16387.6
1377,1,0,13,17.6926,17786.1,0.0495,215.904,0.26,14
1374,1,0,13,17.6918,17782.4
1373,1,0,13,17.681,17726.1
1372,1,0,13,17.67,17670.7
1381,1,0,14,17.7741,18169.6,0.0651667,284.237,0.08,15
1379,1,0,14,17.7669,18132
1376,1,0,14,17.7542,18065.2
1377,1,0,14,17.7421,18002
1442,1,0,15,17.8877,18698.3,0.0436667,190.461,0.11,16
1656,1,0,15,17.8758,18642.6
1441,1,0,15,17.8681,18603.2
1381,1,0,15,17.8393,18453.9
1101,1,0,16,18.1788,20144.4,0,0,0
1100,1,0,16,18.1654,20077.6
1097,1,0,16,18.1409,19956.4
2037,1,0,16,18.1135,19822.3
1132,1,0,16,18.1034,19770.3
1135,1,0,16,18.0978,19741.2
2049,1,0,16,18.0924,19713.1
1159,1,0,16,18.0704,19600.3
1160,1,0,16,18.0565,19530
1330,1,0,16,18.0518,19505.6
1331,1,0,16,18.0323,19408.4
1351,1,0,16,18.0127,19306
1422,1,0,16,17.9849,19161.8
1435,1,0,16,17.963,19047.8
1441,1,0,16,17.946,18963.4
1656,1,0,16,17.9381,18923.7
1442,1,0,16,17.9313,18888.7
1073,1,1,0,16.8268,341.377,0.0365,159.202,0.01,1
1075,1,1,0,16.8217,315.853
1076,1,1,0,16.8119,265.185
1074,1,1,0,16.8076,243.182
1077,1,1,0,16.7972,189.149
1080,1,1,0,16.7836,120.911
1079,1,1,0,16.7769,86.5238
1082,1,1,0,16.7665,34.0225
1101,1,1,0,16.76,0
2053,1,1,1,17.009,1251.64,0.0595,259.521,0.22,2
1156,1,1,1,17.0027,1219.69
1155,1,1,1,16.9872,1143.29
1781,1,1,1,16.9774,1096.97
1125,1,1,1,16.962,1016.25
2042,1,1,1,16.9554,983.509
1126,1,1,1,16.938,897.352
1127,1,1,1,16.9344,876.255
2044,1,1,1,16.9336,872.322
1128,1,1,1,16.9285,844.987
2045,1,1,1,16.9087,743.164
1120,1,1,1,16.8949,666.488
1094,1,1,1,16.889,636.379
1091,1,1,1,16.882,598.685
1092,1,1,1,16.8776,575.926
1074,1,1,1,16.8716,545.052
1073,1,1,1,16.8633,500.579
939,1,1,2,17.2085,2226.57,0.0361667,157.748,0.28,3
941,1,1,2,17.1943,2156.5
942,1,1,2,17.182,2095.26
943,1,1,2,17.1721,2045.82
2020,1,1,2,17.1713,2041.89
1787,1,1,2,17.1532,1951.03
1736,1,1,2,17.1423,1894.33
1794,1,1,2,17.1354,1858.63
2106,1,1,2,17.1208,1782.09
2050,1,1,2,17.1135,1746.09
2051,1,1,2,17.1034,1691.51
1154,1,1,2,17.0817,1581.08
1156,1,1,2,17.0741,1540.24
2053,1,1,2,17.0685,1511.16
339,1,1,3,17.5109,3844.59,0.0403333,175.922,0.21,4
346,1,1,3,17.4937,3749.86
353,1,1,3,17.4844,3686.49
354,1,1,3,17.482,3675.4
357,1,1,3,17.4726,3623.05
358,1,1,3,17.4595,3550.64
359,1,1,3,17.4473,3486.02
807,1,1,3,17.4195,3341.84
812,1,1,3,17.4193,3341.06
2008,1,1,3,17.4067,3259.24
821,1,1,3,17.4007,3226.96
2153,1,1,3,17.391,3175.56
831,1,1,3,17.391,3175.48
825,1,1,3,17.3906,3173.45
834,1,1,3,17.3837,3128.99
833,1,1,3,17.38,3110.62
899,1,1,3,17.3537,2971.43
900,1,1,3,17.3362,2877.42
901,1,1,3,17.3302,2847.09
902,1,1,3,17.3141,2764.03
904,1,1,3,17.3014,2695.08
925,1,1,3,17.2809,2579.98
2019,1,1,3,17.2747,2549.59
929,1,1,3,17.2743,2547.61
938,1,1,3,17.2651,2490.03
939,1,1,3,17.2446,2384.32
301,1,1,4,17.6452,4552.56,0.057,248.617,0.41,5
303,1,1,4,17.6265,4442.55
296,1,1,4,17.6131,4370.46
305,1,1,4,17.6015,4301.12
297,1,1,4,17.581,4193.36
295,1,1,4,17.57,4132.02
338,1,1,4,17.5567,4057.51
339,1,1,4,17.5513,4020.51
775,1,1,5,17.7601,5130.74,0.0545,237.713,0.28,6
1763,1,1,5,17.7416,5023.23
